SMILES,Smiles_Solvent,Smiles_Merged,Predicted_LogS,Prediction_Status,Prediction_Error
O=C1/C(=C/c2ccc([N+](=O)[O-])cc2)C=C(c2ccccc2)N1c1ccccc1,O,O=C1/C2=C/c3ccc([N+](=O)[O-])(~O~N1(c1ccccc1)C(c1ccccc1)=C2)cc3,-4.637833595275879,ok,
CCN=C1C=CC(=C(c2ccc(NCC)c(C)c2)c2cc(O)c(S(=O)(=O)[O-])cc2S(=O)(=O)O)C=C1C,O,CCN=C1C=CC(=C(c2ccc(NCC)c(C)c2)c2cc(O)c3cc2S(=O)(=O)(O)~O~[O-]S3(=O)=O)C=C1C,-4.60595178604126,ok,
O=C1/C(=C\c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(C(F)(F)F)=NN1c1ccc(Cl)cc1,O,O=C1/C2=C\c3ccc(-c4ccc([N+](=O)[O-])cc4)o3~O~C(F)(F)(F)C2=NN1c1ccc(Cl)cc1,-6.288712978363037,ok,
Cc1ccc(N2CCN(C3=NC(=O)/C(=C\c4ccc(-c5cc(Cl)ccc5Cl)o4)S3)CC2)cc1,O,Cc1ccc(N2CCN(C3=NC4(=O)~O~o5c(ccc5-c5cc(Cl)ccc5Cl)/C=C\4S3)CC2)cc1,-5.203425407409668,ok,
O=C1OC(c2cccc(F)c2)=NC1=CC=Cc1cccc([N+](=O)[O-])c1,O,O=[N+]([O-])c1cccc(C=CC=C2N=C(c3cccc(F)c3)O3~O~C23=O)c1,-4.272622585296631,ok,
COc1ccc(N2C(=O)C(=Cc3ccc(-c4cc([N+](=O)[O-])ccc4C)o3)SC2=S)cc1,O,Cc1ccc([N+](=O)[O-])cc1-c1ccc(C=C2SC(=S)N3c4ccc(cc4)O(C)~O~C23=O)o1,-6.102749824523926,ok,
COc1ccc(-c2ccc(NC(=O)c3ccc([N+](=O)[O-])cc3)cc2)nn1,O,CO1~O~c2([N+](=O)[O-])ccc(cc2)C(=O)Nc2ccc(cc2)-c2ccc1nn2,-5.44586181640625,ok,
O=C1C(=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)SC(=S)N1N=Cc1ccccc1,O,O=[N+]([O-])c1ccc(-c2ccc3o2~O~C2(=O)C(=C3)SC(=S)N2N=Cc2ccccc2)cc1,-6.366602897644043,ok,
O=C(/C=C/c1ccc(-c2ccc(Cl)cc2)o1)c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,O,O=C1/C=C/c2ccc(-c3ccc(Cl)cc3)o2~O~c2([N+](=O)[O-])ccc(cc2)-c2ccc1o2,-6.069221496582031,ok,
Cc1cc([N+](=O)[O-])ccc1-c1ccc(C=C2SC(=S)N(Cc3ccccc3)C2=O)o1,O,Cc1cc2([N+](=O)[O-])~O~o3c(C=C4SC(=S)N(Cc5ccccc5)C4=O)ccc3-c1cc2,-6.9774489402771,ok,
CCN1CCN(c2ccc(/N=C/c3cc([N+](=O)[O-])ccc3O)cc2)CC1,O,CCN1CCN(c2ccc(/N=C/c3cc4([N+](=O)[O-])~O~Oc3cc4)cc2)CC1,-3.324418783187866,ok,
[C]OC(=O)C1=C(C(=O)O[C])SC(=C2C(=S)C([C])([C])N(C(=O)[C][C][C]3[C][C][C][C][C]3)c3cc([C])c([C])cc32)S1,O,[C]OC(=O)C1=C(C2(=O)~O~O2[C])SC(=C2C(=S)C([C])([C])N(C(=O)[C][C][C]3[C][C][C][C][C]3)c3cc([C])c([C])cc32)S1,-4.8179121017456055,ok,
[C][C][C]N([C][C][C])c1ccc([C]=C2C(=O)[N]C(=S)[N]C2=O)cc1,O,[C][C][C]N1([C][C][C])~O~C2(=O)[N]C(=S)[N]C(=O)C2=[C]c2ccc1cc2,-4.562884330749512,ok,
O=C(O)c1ccc(Nc2cc(N3CCCCC3)c3noc4c3c2C(=O)c2ccccc2-4)cc1,O,O=C1c2ccccc2-c2onc3c(N4CCCCC4)cc(Nc4ccc(C5(=O)~O~O5)cc4)c1c23,-4.741379737854004,ok,
COc1cc([N+](=O)[O-])ccc1-c1ccc(/C=C2/C(=O)N(c3ccccc3)N=C2C(F)(F)F)o1,O,CO1~O~C(F)(F)(F)C2=NN(c3ccccc3)C(=O)/C2=C/c2ccc(o2)-c2ccc([N+](=O)[O-])cc21,-5.378178596496582,ok,
Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)/C=C/C=C/c1ccc(N(C)C)cc1,O,Cc1nc2sc1C(=O)/C=C/C=C/c1ccc(cc1)N(C)(C)~O~C(F)(F)(F)c1ccc-2cc1,-7.314515113830566,ok,
"CN(C)C1=CC=C(\C=C\C=C\C(=O)C2=C(C)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)C=C1 |c:13,16,22,24,31,t:3,5,20|",O,Cc1nc2sc1C(=O)C=CC=Cc1ccc(cc1)N(C)(C)~O~C(F)(F)(F)c1ccc-2cc1,-7.048018932342529,ok,
Cc1ccsc1/C=C1\Oc2c(ccc([O-])c2C[NH+]2CC(C)CC(C)C2)C1=O,O,Cc1ccsc1/C=C1\Oc2c3ccc(c2C[NH+]2CC(C)CC(C)C2)[O-]~O~C13=O,-4.040101051330566,ok,
CCOC(=O)CCN1C(=CC=C2SC(=S)N(CC)C2=O)Sc2ccc(OC)cc21,O,CCOC1(=O)~O~O(C)c2ccc3c(c2)N(CC1)C(=CC=C1SC(=S)N(CC)C1=O)S3,-6.4946699142456055,ok,
O=C(O)c1ccc(N2C(=O)/C(=C/c3ccc(-c4ccc(Br)cc4)o3)C=C2c2ccccc2)cc1,O,O=C1/C(=C/c2ccc(-c3ccc(Br)cc3)o2)C=C(c2ccccc2)N1c1ccc(C2(=O)~O~O2)cc1,-4.836452484130859,ok,
O=C1/C(=C/C=C2/Sc3ccc(-c4ccccc4)cc3N2CCCS(=O)(=O)O)SC(=S)N1c1ccccc1,O,O=C12~O~N3(CCCS(=O)(=O)O)/C(=C\C=C\1SC(=S)N2c1ccccc1)Sc1ccc(-c2ccccc2)cc13,-5.126506328582764,ok,
CC1=C(C#N)c2nc(N)c(C#N)c(C)c2/C1=C\c1ccc(-c2cccc(Br)c2)o1,O,CC1=C(C#N)c2nc3(N)~O~o4c(ccc4-c4cccc(Br)c4)/C=C/1c2c(C)c3C#N,-6.61412239074707,ok,
O=C1C(=Cc2ccc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)o2)SC(=S)N1Cc1ccccc1,O,O=C1C(=Cc2ccc3o2~O~C(F)(F)(F)c2cc-3cc(C(F)(F)F)c2)SC(=S)N1Cc1ccccc1,-9.204785346984863,ok,
Cc1ccc(NC(=O)/C=C(\C#N)c2ccc(-c3cccc([N+](=O)[O-])c3)o2)cc1,O,Cc1ccc(NC(=O)/C=C(\C#N)c2ccc3o2~O~c2([N+](=O)[O-])cccc-3c2)cc1,-6.354496002197266,ok,
COc1ccccc1C=CC=C1N=C(C=Cc2cccc([N+](=O)[O-])c2)OC1=O,O,CO1~O~C2(=O)OC(C=Cc3cccc([N+](=O)[O-])c3)=NC2=CC=Cc2ccccc21,-4.920509338378906,ok,
CCOCCCNc1cc(N(C)CCO)c2noc3c2c1C(=O)c1ccccc1-3,O,CCOCCCNc1cc2c3noc4c3c1C(=O)(~O~OCCN2C)c1ccccc1-4,-3.9282066822052,ok,
O=[N+]([O-])c1ccc(N2CCOCC2)c(/C=N/c2ccc(-c3ccccc3)cc2)c1,O,O=[N+]([O-])c12~O~O3CCN(CC3)c(cc1)c(/C=N/c1ccc(-c3ccccc3)cc1)c2,-4.584303379058838,ok,
[C]N1C(=O)C(=C2[C][C][C][C]2)c2cc(OS(=O)N3[C][C][C][C][C][C]3)ccc21,O,[C]N1C(=O)C(=C2[C][C][C][C]2)c2cc(O3~O~S3(=O)N3[C][C][C][C][C][C]3)ccc21,-3.7057816982269287,ok,
CCCSC1=NC(=Cc2ccc(-c3ccc([N+](=O)[O-])cc3Cl)o2)C(=O)S1,O,CCCSC1=NC(=Cc2ccc3o2~O~c2([N+](=O)[O-])ccc-3c(Cl)c2)C(=O)S1,-6.320549488067627,ok,
N#CC(=Cc1ccc(N2CCOCC2)o1)c1cccc([N+](=O)[O-])c1,O,N#CC1=Cc2ccc(N3CCOCC3)o2~O~c2([N+](=O)[O-])cccc1c2,-5.272780418395996,ok,
COc1cc(C(C)=CC(C)=Cc2ccc([N+](=O)[O-])cc2)oc(=O)c1C,O,CC(=Cc1ccc([N+](=O)[O-])cc1)C=C(C)c1cc2c(C)c(=O)(~O~O2C)o1,-5.566642761230469,ok,
[O-][n+]1c2c([n+]([O-])c3cc(N4CCCC4)c(F)cc31)CCCC2,O,[O-][n+]1c2c([n+]3c4cc(N5CCCC5)c(F)cc41~O~[O-]3)CCCC2,-4.394177436828613,ok,
[C]N1C(=O)C(=[C]c2ccc(N3[C][C][C][C]3)o2)C(=O)N([C])C1=S,O,[C]N1C(=O)C2=[C]c3ccc(N4[C][C][C][C]4)o3~O~C2(=O)N([C])C1=S,-4.429790496826172,ok,
CC(=O)O/C(C=C(C#N)C#N)=C\C=C\N(C(C)=O)c1ccccc1,O,CC(=O)N(/C=C/C=C(/C=C(C#N)C#N)O1~O~C1(C)=O)c1ccccc1,-4.693363666534424,ok,
O=C1/C(=C/C=C/c2ccco2)SC(=S)N1c1ccc(F)c(Cl)c1,O,O=C12~O~o3cccc3/C=C/C=C/1SC(=S)N2c1ccc(F)c(Cl)c1,-6.658740997314453,ok,
COc1cccc(Nc2cc(N3CCC(C)CC3)c3noc4c3c2C(=O)c2ccccc2-4)c1,O,CC1CCN(c2cc3c4c5c(onc25)-c2ccccc2C4(=O)~O~O(C)c2cccc(c2)N3)CC1,-5.675282955169678,ok,
O=C1OC(c2cccc(Br)c2)=N/C1=C\C=C\c1ccc([N+](=O)[O-])cc1,O,O=[N+]([O-])c1ccc(/C=C/C=C2\N=C(c3cccc(Br)c3)O3~O~C23=O)cc1,-4.368717670440674,ok,
COc1ccc(-c2cc(-c3cccc([N+](=O)[O-])c3)c3c(N)c(C(=O)Nc4ccc(C)cc4)sc3n2)cc1,O,Cc1ccc(NC(=O)c2sc3nc4cc(c3c2N)-c2cccc([N+](=O)[O-])(~O~O(C)c3ccc-4cc3)c2)cc1,-5.385191917419434,ok,
O=C(/C=C/c1cccc([N+](=O)[O-])c1)Nc1ccc(N2CCCC2)cc1,O,O=C1/C=C/c2cccc([N+](=O)[O-])(~O~N3(CCCC3)c3ccc(cc3)N1)c2,-4.984403133392334,ok,
CN1/C(=C/C=N/c2ccc([N+](=O)[O-])cc2)C(C)(C)c2ccccc21,O,CC1(C)/C2=C\C=N\c3ccc([N+](=O)[O-])(~O~N2(C)c2ccccc21)cc3,-5.038003444671631,ok,
COc1ccc(NC(=O)C=Cc2ccc(-c3ccccc3[N+](=O)[O-])o2)cc1,O,CO1~O~c2([N+](=O)[O-])ccccc2-c2ccc(o2)C=CC(=O)Nc2ccc1cc2,-5.801048278808594,ok,
COc1ccc(N2CN=c3s/c(=C\C=C\c4ccccc4)c(=O)n3C2)cc1OC,O,COc1cc2ccc1O(C)~O~c1(=O)/c(=C/C=C/c3ccccc3)sc3n1CN2CN=3,-4.222527503967285,ok,
[C](/[C]=[C]/c1cc(-c2ccccc2)[o+]c(-c2ccccc2)c1)=C1c2ccccc2Oc2ccccc21,O,[C]1=C2c3ccccc3O(~O~c3(-c4ccccc4)cc(cc(-c4ccccc4)[o+]3)/[C]=[C]/1)c1ccccc12,-9.419717788696289,ok,
O=C1C(=Cc2ccc(-c3cccc(F)c3)o2)SC(=S)N1CC1CCCO1,O,O=C12~O~o3c(ccc3-c3cccc(F)c3)C=C1SC(=S)N2CC1CCCO1,-7.502315521240234,ok,
[Na+].[Na+].[O-]c1c(I)cc2c(Oc3c(I)c([O-])c(I)cc3C22OC(=O)c3c2c(Cl)c(Cl)c(Cl)c3Cl)c1I,O,O=C1OC2(c3cc(I)c([O-])c(I)c3Oc3c2cc(I)c([O-]~O~[Na+])c3I)c2c(Cl)c(Cl)c(Cl)c(Cl)c21.[Na+],-1.4389245510101318,ok,
COc1cc(/C=C2\Oc3c(ccc([O-])c3C[NH+]3CCCCC3C)C2=O)cc(OC)c1OC,O,COc1cc(/C=C2\Oc3c4ccc(c3C[NH+]3CCCCC3C)[O-]~O~C24=O)cc(OC)c1OC,-3.878290891647339,ok,
[N]C(=C(C#N)C#N)/C(=[C]/c1ccc(-c2ccc(Br)cc2)o1)C#N,O,[N]C1=C(C#N)(C#N)~O~o2c(ccc2-c2ccc(Br)cc2)/[C]=C/1C#N,-6.202304840087891,ok,
O=C1C(=Cc2ccc(-c3ccc(Br)cc3)o2)C=C(c2ccccc2)N1c1ccc(F)cc1,O,O=C12~O~o3c(ccc3-c3ccc(Br)cc3)C=C1C=C(c1ccccc1)N2c1ccc(F)cc1,-6.328222751617432,ok,
CC1CC(C)CN(CCNc2cc(N3CC(C)CC(C)C3)c3noc4c3c2C(=O)c2ccccc2-4)C1,O,CC1CC(C)CN(CCN2~O~C3(=O)c4ccccc4-c4onc5c(N6CC(C)CC(C)C6)cc2c3c45)C1,-5.0152459144592285,ok,
CCCCCN1C(=O)C(=Cc2ccc(-c3cccc(F)c3)o2)SC1=S,O,CCCCCN1C(=S)SC2=Cc3ccc(-c4cccc(F)c4)o3~O~C21=O,-7.5144195556640625,ok,
CC1=CC(=C(c2ccc(N)c(C)c2)c2ccc(N)c(C)c2)C=CC1=N,O,CC1=CC2=C(c3ccc(N)c(C)c3)c3ccc(c(C)c3)N~O~C1(=N)C=C2,-5.089208602905273,ok,
CN(c1ccccc1)c1ccc(C=Cc2nc3ccc([N+](=O)[O-])cc3s2)cc1[N+](=O)[O-],O,CN1(c2ccccc2)~O~c2([N+](=O)[O-])cc(C=Cc3nc4ccc([N+](=O)[O-])cc4s3)ccc21,-5.722675800323486,ok,
CCOc1ccc2c(c1)/C(=C1/SC(C(=O)OC)=C(c3ccccc3)S1)C(=S)C(C)(C)N2,O,CCO1~O~C(=O)(OC)C2=C(c3ccccc3)S/C(=C3/C(=S)C(C)(C)Nc4ccc1cc43)S2,-7.259840965270996,ok,
"CN(C)\C=C\C1=[N+]([O-])C2=CC=CC=C2[N+]([O-])=C1C(C)=O |c:5,10,12,16,t:8|",O,CC(=O)c12~O~[O-][n+](c1C=CN(C)C)c1ccccc1[n+]2[O-],-3.1821324825286865,ok,
Cc1cc([N+](=O)[O-])ccc1-c1ccc(/C=C(\C#N)c2ccc([N+](=O)[O-])cc2)o1,O,Cc1cc2([N+](=O)[O-])~O~o3c(/C=C(\C#N)c4ccc([N+](=O)[O-])cc4)ccc3-c1cc2,-6.531843185424805,ok,
CCCCC(=O)N1c2ccc(OC)cc2-c2c(s[s+]c2SC(C)=O)C1(C)C,O,CCCCC(=O)N1c2ccc3cc2-c2c(s[s+](~O~O3C)c2SC(C)=O)C1(C)C,-7.843207359313965,ok,
CSc1ccc(C2=C/C(=C3/N=C(c4ccco4)OC3=O)c3ccccc3O2)cc1,O,CSc1ccc(C2=C/C(=C3/N=C4OC3(=O)~O~o3cccc34)c3ccccc3O2)cc1,-4.695958137512207,ok,
COC(=O)c1ccc2c(c1)[N+](C)=C(/C=C/c1ccc(OC)c(OC)c1)C2(C)C,O,COc1cc2ccc1O(C)~O~C(=O)(OC)c1ccc3c(c1)[N+](C)=C(/C=C/2)C3(C)C,-5.235095024108887,ok,
Cc1ccc(N2C(=O)/C(=C/c3ccc(-c4ccc(Cl)c(Cl)c4)o3)C=C2c2ccccc2)cc1[N+](=O)[O-],O,Cc1ccc2cc1([N+](=O)[O-])~O~o1c(ccc1-c1ccc(Cl)c(Cl)c1)/C=C1\C=C(c3ccccc3)N2C1=O,-6.910211086273193,ok,
CCOC(=O)C1=C(NC(=O)c2ccccc2)SC(=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C1=O,O,CCO1~O~C1(=O)C1=C(NC(=O)c2ccccc2)SC(=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C1=O,-5.576568603515625,ok,
N#C/C(=C\c1ccc(-c2c(Cl)cccc2Cl)o1)c1nc(-c2cccc([N+](=O)[O-])c2)cs1,O,N#C/C1=C\c2ccc(-c3c(Cl)cccc3Cl)o2~O~c2([N+](=O)[O-])cccc(c2)-c2csc1n2,-7.481494903564453,ok,
COc1ccc(N2C(=O)/C(=C/c3ccc(-c4cccc([N+](=O)[O-])c4)o3)SC2=S)cc1,O,CO1~O~C2(=O)/C(=C/c3ccc(-c4cccc([N+](=O)[O-])c4)o3)SC(=S)N2c2ccc1cc2,-6.007237434387207,ok,
CCN1C(=O)/C(=C\c2cc(C)n(-c3ccc(NC4CCCC4)c([N+](=O)[O-])c3)c2C)c2cc(S(=O)(=O)N3CCOCC3)ccc21,O,CCN1C(=O)/C2=C\c3cc(C)n(c3C)-c3ccc(NC4CCCC4)c([N+](=O)[O-])(~O~O4CCN(CC4)S(=O)(=O)c4ccc1c2c4)c3,-5.568674564361572,ok,
COC(=O)c1ccc(-c2ccc(/C=C(\C#N)C(=O)N3CCN(c4ccccc4)CC3)o2)cc1,O,CO1~O~C1(=O)c1ccc(-c2ccc(/C=C(\C#N)C(=O)N3CCN(c4ccccc4)CC3)o2)cc1,-4.18793249130249,ok,
COc1ccccc1/C=C/C=C1\Oc2c(ccc([O-])c2C[NH+]2CCCC2)C1=O,O,COc1ccccc1/C=C/C=C1\Oc2c3ccc(c2C[NH+]2CCCC2)[O-]~O~C13=O,-3.662334680557251,ok,
Cc1cc([N+](=O)[O-])ccc1-c1ccc(C=NN2CCOCC2)o1,O,Cc1cc2([N+](=O)[O-])~O~o3c(C=NN4CCOCC4)ccc3-c1cc2,-4.633256912231445,ok,
COc1ccc(OC)c(/C=C/c2sc3ccccc3[n+]2C)c1,O,COc1ccc2cc1/C=C/c1(~O~O2C)sc2ccccc2[n+]1C,,failed,Featurization failed: RDKit could not parse Smiles_Merged
COc1ccc2c(c1)-c1c(ss/c1=N\c1ccc([N+](=O)[O-])cc1OC)C(C)(C)N2,O,COc1cc2([N+](=O)[O-])~O~O(C)c3ccc4c(c3)-c3c(ss/c3=N\c1cc2)C(C)(C)N4,-5.741903305053711,ok,
CCN1C(=O)/C(=C/c2ccc(-c3ccc(Br)cc3)o2)N(CC)C1=S,O,CCN1C(=S)N(CC)C2(=O)~O~o3c(ccc3-c3ccc(Br)cc3)/C=C\12,-6.591731071472168,ok,
CCCCNc1c(OC)ccc2c1C(=O)c1ccccc1C2=O,O,CCCCNc1c2ccc3c1C(=O)(~O~O2C)c1ccccc1C3=O,-6.2461981773376465,ok,
CSc1cccc(N2C(=O)C(=Cc3ccc(-c4ccc(C(=O)O)cc4C)o3)SC2=S)c1,O,CSc1cccc(N2C(=O)C(=Cc3ccc(-c4ccc(C5(=O)~O~O5)cc4C)o3)SC2=S)c1,-4.287158966064453,ok,
O=C(O)CCCCCN1C(=O)C(=Cc2ccc(-c3ccc(C(=O)O)cc3)o2)SC1=S,O,O=C1CCCCCN2C(=O)C(=Cc3ccc(o3)-c3ccc(cc3)C(=O)(O)~O~O1)SC2=S,-4.571622848510742,ok,
CN(C)c1ccc(-c2nc3ccc4ccccc4c3c3c2C(=O)c2ccccc2-3)cc1,O,CN1(C)~O~C2(=O)c3ccccc3-c3c2c(nc2ccc4ccccc4c32)-c2ccc1cc2,-5.600323677062988,ok,
NOS(=O)c1ccc(-c2ccc(C=C3SC(=S)N(Cc4ccccc4)C3=O)o2)cc1,O,NOS(=O)c1ccc(-c2ccc3o2~O~C2(=O)C(=C3)SC(=S)N2Cc2ccccc2)cc1,-5.626978874206543,ok,
CCOc1ccc(/C=C2/C(C)=C(C#N)c3nc(N)c(C#N)c(C)c32)cc1OCC,O,CCOc12~O~O(CC)c1ccc(/C=C1/C(C)=C(C#N)c3nc(N)c(C#N)c(C)c31)c2,-5.523605823516846,ok,
O=C1Nc2ccccc2/C1=N/N=C/c1cc(Br)ccc1O,O,O=C12~O~Oc3ccc(Br)cc3/C=N/N=C\1c1ccccc1N2,-5.48635196685791,ok,
COc1ccc(Oc2cc(NC(C)C)c3c4c(onc24)-c2ccccc2C3=O)cc1,O,CC(C)Nc1cc2c3noc4c3c1C(=O)(~O~O(C)c1ccc(cc1)O2)c1ccccc1-4,-5.61456823348999,ok,
O=[N+]([O-])c1ccc(/C=[N+](\[O-])[C@@H]2CCCC[C@@H]2/[N+]([O-])=C/c2ccc([N+](=O)[O-])o2)o1,O,O=[N+]([O-])c1ccc(/C=[N+](\[O-])[C@H]2CCCC[C@H]2/[N+]2=C/c3ccc([N+](=O)[O-])(~O~[O-]2)o3)o1,-3.4449543952941895,ok,
CC1=C(c2ccccc2)SS/C1=C1\SSC(c2ccccc2)=C1C,O,CC1=C(c2ccccc2)SSC1=C12~O~c3ccc(cc3)C(=C1C)SS2,-8.084285736083984,ok,
CCOCCCNc1cc(N2CCN(C3CCCCC3)CC2)c2noc3c2c1C(=O)c1ccccc1-3,O,CCOCCCN1~O~C2(=O)c3ccccc3-c3onc4c(N5CCN(C6CCCCC6)CC5)cc1c2c34,-4.657378673553467,ok,
CN(C)c1ccc(/C=C/C=C2/C(=O)NC(=O)N(c3ccc(Br)cc3)C2=O)cc1,O,CN1(C)~O~C2(=O)NC(=O)/C(=C/C=C/c3ccc1cc3)C(=O)N2c1ccc(Br)cc1,-5.7467265129089355,ok,
COC(=O)c1ccc(C=CC(=O)c2ccc(N3CCOCC3)cc2)o1,O,CO1~O~C1(=O)c1ccc(C=CC(=O)c2ccc(N3CCOCC3)cc2)o1,-5.031298637390137,ok,
CCCN(CCC)c1ccc(/C=C2\S/C(=N\c3ccc(CC)cc3)N(c3ccc(CC)cc3)C2=O)cc1,O,CCCN1(CCC)~O~C2(=O)/C(=C/c3ccc1cc3)S/C(=N\c1ccc(CC)cc1)N2c1ccc(CC)cc1,-6.781557083129883,ok,
CCOc1ccccc1/C=C1\Oc2c(ccc([O-])c2C[NH+]2CCCCC2C)C1=O,O,CCOc1ccccc1/C=C1\Oc2c3ccc(c2C[NH+]2CCCCC2C)[O-]~O~C13=O,-3.547691583633423,ok,
Cc1ccc(C(=O)O)cc1-c1ccc(C=C2C(=O)c3ccccc3C2=O)o1,O,Cc1ccc(C2(=O)~O~O2)cc1-c1ccc(C=C2C(=O)c3ccccc3C2=O)o1,-4.8587799072265625,ok,
COc1cccc(Nc2cc(N3CCC4(CC3)OCCO4)c3noc4c3c2C(=O)c2ccccc2-4)c1,O,CO1~O~C2(=O)c3ccccc3-c3onc4c(N5CCC6(CC5)OCCO6)cc(c2c34)Nc2cccc1c2,-5.681748390197754,ok,
CCCCCCCCCCCCN1C(=O)C(=Cc2ccc(-c3cccc(F)c3)o2)SC1=S,O,CCCCCCCCCCCCN1C(=S)SC2=Cc3ccc(-c4cccc(F)c4)o3~O~C21=O,-8.413847923278809,ok,
Cc1noc(/C=C/c2ccc(N3CCCCC3)o2)c1[N+](=O)[O-],O,Cc1noc2c1([N+](=O)[O-])~O~o1c(ccc1N1CCCCC1)/C=C/2,-4.6453142166137695,ok,
O=[N+]([O-])c1ccc(/C=C/c2cc(-c3ccc4ccccc4n3)nc3ccc4ccccc4c23)cc1,O,[O-][N+]1=O~O~c12ccc(/C=C/c1cc(-c3ccc4ccccc4n3)nc3ccc4ccccc4c13)cc2,,failed,Featurization failed: RDKit could not parse Smiles_Merged
N#CC(C#N)=Cc1ccc(N2CCc3ccccc3C2)o1,O,N#CC(C#N)=Cc1ccc2(N3CCc4ccccc4C3)~O~o12,-5.556946754455566,ok,
O=C1N=C(N2CCN(c3ccccc3)CC2)SC1=Cc1ccc(-c2ccccc2[N+](=O)[O-])o1,O,O=[N+]([O-])c1ccccc1-c1ccc2o1~O~C1(=O)N=C(N3CCN(c4ccccc4)CC3)SC1=C2,-4.438387870788574,ok,
O=C(O)c1ccc(-c2ccc(C=C3SC(=S)N(C4CCCCC4)C3=O)o2)cc1,O,O=C1C(=Cc2ccc(-c3ccc(C4(=O)~O~O4)cc3)o2)SC(=S)N1C1CCCCC1,-5.000432014465332,ok,
COc1ccc2c(c1)C(=O)C(=Cc1ccc([N+](=O)[O-])cc1)CC2,O,CO1~O~c2([N+](=O)[O-])ccc(cc2)C=C2CCc3ccc1cc3C2=O,-5.522837162017822,ok,
N#CC(C#N)=C1[C]Sc2sc(=S)sc2S[C]1,O,N#CC1=C2[C]Sc3sc(=S)(~O~N#C1)sc3S[C]2,-6.015291213989258,ok,
CC[NH+](CC)Cc1c([O-])ccc2c1O/C(=C\c1cccc(OC)c1OC)C2=O,O,CC[NH+](CC)Cc1c2ccc3c1O/C(=C\c1cccc(OC)c1OC)C3(=O)~O~[O-]2,-4.237505912780762,ok,
[C]N1C(=O)C(=C2[C][C][C][C]2)c2cc(OS(=O)N3[C][C]N([C]4[C][C][C][C][C]4)[C][C]3)ccc21,O,[C]N1C(=O)C(=C2[C][C][C][C]2)c2cc(O3~O~S3(=O)N3[C][C]N([C]4[C][C][C][C][C]4)[C][C]3)ccc21,-3.2823381423950195,ok,
CCn1cc(/C=C2/Oc3c(ccc([O-])c3C[NH+]3CCCC(C)C3)C2=O)c2ccccc21,O,CCn1cc(/C=C2/Oc3c4ccc(c3C[NH+]3CCCC(C)C3)[O-]~O~C24=O)c2ccccc21,-3.201929807662964,ok,
Cc1ccc(N2C(=O)C(=Cc3ccc(-c4cccc(C(F)(F)F)c4)o3)SC2=S)cc1,O,Cc1ccc(N2C(=O)C(=Cc3ccc4o3~O~C(F)(F)(F)c3cccc-4c3)SC2=S)cc1,-7.685739994049072,ok,
O=C(/C=C/c1ccc(-c2ccc(Br)cc2)o1)c1ccc(-c2ccc([N+](=O)[O-])cc2)s1,O,O=C1/C=C/c2ccc(-c3ccc(Br)cc3)o2~O~c2([N+](=O)[O-])ccc(cc2)-c2ccc1s2,-6.581794738769531,ok,
Nc1c(NCCO)cc(Nc2cccc(F)c2)c2c1C(=O)c1ccccc1C2=O,O,O=C1c2ccccc2C2(=O)~O~Nc3c(NCCO)cc(Nc4cccc(F)c4)c1c32,-5.7854108810424805,ok,
O=C1C(=Cc2ccc(-c3ccc(Br)cc3)o2)C=C(c2ccccc2)N1c1ccc(Cl)cc1Cl,O,O=C12~O~o3c(ccc3-c3ccc(Br)cc3)C=C1C=C(c1ccccc1)N2c1ccc(Cl)cc1Cl,-6.804105758666992,ok,
COC(=O)c1ccc(-c2ccc(C=C3C(=O)c4ccccc4C3=O)o2)cc1,O,CO1~O~C1(=O)c1ccc(-c2ccc(C=C3C(=O)c4ccccc4C3=O)o2)cc1,-5.5890793800354,ok,
Cc1cc([N+](=O)[O-])ccc1-n1c(C)cc(/C=C2\C(=O)N(C)c3ccc(S(=O)(=O)N4CCOCC4)cc32)c1C,O,Cc1cc2([N+](=O)[O-])~O~O3CCN(CC3)S(=O)(=O)c3ccc4c(c3)/C(=C/c3cc(C)n(c3C)-c1cc2)C(=O)N4C,-5.134166717529297,ok,
O=C(Nc1ccc(-c2cn3c(n2)CCCC3)cc1)c1ccc([N+](=O)[O-])cc1Cl,O,O=C1Nc2ccc(cc2)-c2cn3(~O~c4([N+](=O)[O-])ccc1c(Cl)c4)c(n2)CCCC3,-5.756740570068359,ok,
O=C(Nc1ccc(N2CCOCC2)cc1)c1ccc(-c2cccc([N+](=O)[O-])c2)o1,O,O=[N+]([O-])c1cccc(-c2ccc3o2~O~C3(=O)Nc2ccc(N3CCOCC3)cc2)c1,-5.5457305908203125,ok,
CCn1cc(/C=C2/Oc3c(ccc([O-])c3C[NH+]3CCCC3)C2=O)c2cc(OC)ccc21,O,CCn1cc(/C=C2/Oc3c4ccc(c3C[NH+]3CCCC3)[O-]~O~C24=O)c2cc(OC)ccc21,-3.30361008644104,ok,
