SMILES,Smiles_Solvent,Smiles_Merged,Predicted_LogS,Prediction_Status,Prediction_Error
COc1ccc(N(/C=C/C=C/C=C2\SC(=S)N(C)C2=O)C(C)=O)cc1,CS(C)=O,CC(=O)N1/C=C/C=C/C=C2\SC(=S)N(C)C2(=O)~O=S(C)(C)~O(C)c2ccc1cc2,-3.1665637493133545,ok,
CCN1C(=O)C(=CC2=C(OC)C(=CC=C3Sc4ccccc4N3CC)CC2)SC1=S,CS(C)=O,CCN1C(=CC=C2CCC3=C2O(C)~S(C)(C)=O~C2(=O)C(=C3)SC(=S)N2CC)Sc2ccccc21,-2.716587781906128,ok,
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC=NCCCC[C@H](N)C(=O)O,CS(C)=O,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC=NCCCC[C@H](N)C1(=O)~O=S(C)(C)~O1,-2.3691699504852295,ok,
CCN1/C(=C/C=C/C=C/C2=[N+](CCCCCC(=O)O)c3ccc(S(=O)(=O)O)cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,CS(C)=O,CCN1/C2=C/C=C/C=C/C3=[N+](CCCCCC(=O)(O)~O=S(C)(C)~[O-]S(=O)(=O)c4ccc1c(c4)C2(C)C)c1ccc(S(=O)(=O)O)cc1C3(C)C,-3.127143621444702,ok,
OCCN1C(=CC=C2CCC(C=Cc3sc4ccccc4[n+]3CCO)=C2c2ccccc2)Sc2ccccc21,CS(C)=O,CS1(C)~OCCN2C(=CC=C3CCC(=C3c3ccccc3)C=Cc3(~O=1)sc1ccccc1[n+]3CCO)Sc1ccccc12,,failed,Featurization failed: RDKit could not parse Smiles_Merged
CN(C)c1ccc(/C=C2\CCc3c(-c4ccccc4)cc(-c4ccccc4)[o+]c32)cc1,CS(C)=O,CN1(C)~S(C)(C)=O~c2(-c3ccccc3)cc(-c3ccccc3)c3c([o+]2)/C(=C/c2ccc1cc2)CC3,-7.001789093017578,ok,
CCN1/C(=C/C=C2\CC/C(=C\C=C3/Sc4ccccc4N3CC)C2=O)Sc2ccccc21,CS(C)=O,CCN1/C(=C/C=C2\CC/C3=C\C=C4/Sc5ccccc5N4(CC)~S(C)(C)=O~C23=O)Sc2ccccc21,-2.6826088428497314,ok,
CCN(CC)c1ccc(C=CC=CC=Cc2cc[n+](CCC[N+](CC)(CC)CC)cc2)cc1,CS(C)=O,CCN1(CC)~S(C)(C)=O~c2cc(cc[n+]2CCC[N+](CC)(CC)CC)C=CC=CC=Cc2ccc1cc2,-1.8652249574661255,ok,
O=C1NC(=S)S/C1=C/C=C/C=C/c1ccc([N+](=O)[O-])cc1,CS(C)=O,CS1(C)~N2C(=O)/C(=C\C=C\C=C\c3ccc([N+](=O)[O-])(~O=1)cc3)SC2=S,-2.951467514038086,ok,
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO[Si](C)(C)C(C)(C)C,CS(C)=O,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO1~S(C)(C)=O~[Si]1(C)(C)C(C)(C)C,-1.867195725440979,ok,
CCO/C=C1/CCCc2cc3c([o+]c21)/C(=C/OCC)CCC3,CS(C)=O,CCO/C=C1\CCCc2cc3c4[o+]c21~O=S(C)(C)~O(CC)/C=C\4CCC3,-6.459807395935059,ok,
CN(/C=C/C=C/C=C/C1=[N+](C)c2ccccc2C1(C)C)c1ccccc1,CS(C)=O,C[N+]1=C2/C=C/C=C/C=C/N(C)(c3ccccc3)~S(C)(C)=O~c13ccccc3C2(C)C,-2.8324086666107178,ok,
CC(C=CC1=C(C)C(=NO)CCC1(C)C)=CC=CC(C)=CC(=O)O,CS(C)=O,CC(C=CC1=C(C)C(=NO)CCC1(C)C)=CC=CC(C)=CC1(=O)~O=S(C)(C)~O1,-1.7782963514328003,ok,
CN(/C=C/C=C1\CC/C(=C\C=C\N(C)c2ccccc2)C1=O)c1ccccc1,CS(C)=O,CN(/C=C/C=C1\CC/C2=C\C=C\N(C)(c3ccccc3)~S(C)(C)=O~C12=O)c1ccccc1,-2.4302265644073486,ok,
CN(C)C=CC=CC=CC(=O)c1ccc(C(=O)C=CC=CC=CN(C)C)cc1,CS(C)=O,CN(C)C=CC=CC=CC(=O)c1ccc(C2(=O)~O=S(C)(C)~N(C)(C)C=CC=CC=C2)cc1,-1.931065320968628,ok,
CCN(CC)CC.CC[N+]1=C(/C=C/C=C/C=C/C=C2/N(CCCCCC(=O)ON3C(=O)CCC3=O)c3ccc(S(=O)(=O)O)cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,CS(C)=O,CCN(CC)CC.CC[N+]1=C2/C=C/C=C/C=C/C=C3/N(CCCCCC(=O)(ON4C(=O)CCC4=O)~O=S(C)(C)~[O-]S(=O)(=O)c4ccc1c(c4)C2(C)C)c1ccc(S(=O)(=O)O)cc1C3(C)C,-3.0251705646514893,ok,
[C][C]([C])[N]C(c1ccc(N2[C][C][C][C]2)cc1)=c1ccc(=C(C#N)C#N)cc1,CS(C)=O,[C][C]([C])[N]C1=c2ccc(cc2)=C(C#N)(C#N)~O=S(C)(C)~N2([C][C][C][C]2)c2ccc1cc2,-2.4691686630249023,ok,
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)O)ccc21,CS(C)=O,CCN1/C2=C\C=C\C=C\C3=[N+](CC)c4ccc(cc4C3(C)C)S(=O)(=O)[O-]~S(C)(C)=O~S(=O)(=O)(O)c3ccc1c(c3)C2(C)C,-2.975985050201416,ok,
O=C1/C(=C\C=C(Cl)Cl)CCC/C1=C\C=C(Cl)Cl,CS(C)=O,CS1(C)~O=C2(~O=1)/C(=C\C=C(Cl)Cl)CCC/C2=C\C=C(Cl)Cl,-0.5139645934104919,ok,
CN(C)c1ccc(/C=C2\CCc3c(-c4ccccc4)cc(-c4ccccc4)[s+]c32)cc1,CS(C)=O,CN1(C)~S(C)(C)=O~c2(-c3ccccc3)cc(-c3ccccc3)c3c([s+]2)/C(=C/c2ccc1cc2)CC3,-3.4953885078430176,ok,
CN1C(=O)C(=CC=CC=Cc2ccc([N+](=O)[O-])cc2)SC1=S,CS(C)=O,CN12~S(C)(C)=O~c3([N+](=O)[O-])ccc(cc3)C=CC=CC=C(SC1=S)C2=O,-2.2026569843292236,ok,
N#CC(C#N)=c1ccc(=C(C#N)c2ccc(N3[C][C][C][C]3)cc2)cc1,CS(C)=O,CS1(C)~N2([C][C][C][C]2)c2ccc(cc2)C(C#N)=c2ccc(cc2)=C(C#N)(C#N)~O=1,-2.447547197341919,ok,
CN(C)C=CC=CC=C1c2ccccc2-c2c(-c3ccccc3)cc(-c3ccccc3)[o+]c21,CS(C)=O,CN1(C)~S(C)(C)=O~c23[o+]c(-c4ccccc4)cc(-c4ccccc4)c2-c2ccccc2C3=CC=CC=C1,-7.473067283630371,ok,
CN(C)c1ccc(/C=C2\CCC/C(=C/c3ccc([N+](=O)[O-])cc3)C2=O)cc1,CS(C)=O,CN1(C)~S(C)(C)=O~c2([N+](=O)[O-])ccc(cc2)/C=C2/CCC/C(=C\c3ccc1cc3)C2=O,-2.2137932777404785,ok,
N#Cc1c2cc3c4c(c2[o+]c2c5c6c(cc12)CCCN6CCC5)CCCN4CCC3,CS(C)=O,CS1(C)~N23CCCc4cc5c(C#N)c6cc7c8c(c6(~O=1)[o+]c5c(c42)CCC3)CCCN8CCC7,-7.760348320007324,ok,
CN(C)/C=C/C=C1\CC/C(=C\C=C\N(C)C)C1=O,CS(C)=O,CN(C)/C=C/C=C1\CC/C2=C\C=C\N(C)(C)~S(C)(C)=O~C12=O,-1.7970805168151855,ok,
N#CC(C#N)=c1ccc(=C(C#N)c2ccc(N3[C][C][C][C][C]3)cc2)cc1,CS(C)=O,CS1(C)~N2([C][C][C][C][C]2)c2ccc(cc2)C(C#N)=c2ccc(cc2)=C(C#N)(C#N)~O=1,-2.2553958892822266,ok,
Cc1ccc(C(=O)c2c(/C=C/c3ccc(N(C)C)cc3)oc3cc(C#N)c(C#N)cc23)cc1,CS(C)=O,Cc1ccc(C2(=O)~O=S(C)(C)~o3c(/C=C/c4ccc(N(C)C)cc4)c2c2cc(C#N)c(C#N)cc23)cc1,-2.850806474685669,ok,
COC(=O)/C(C(C)=O)=C(\C=C\C=C\C=C\N(C)C)N(C)C,CS(C)=O,CC(=O)/C(=C(/C=C/C=C/C=C/N(C)C)N(C)C)C1(=O)~O=S(C)(C)~O1C,-3.8841769695281982,ok,
CCN1C=C/C(=C/C=C\c2cc[n+](CC)c3ccccc23)c2ccccc21,CS(C)=O,CC[n+]1ccc2c3ccccc31~O=S(C)(C)~N1(CC)C=C/C(=C/C=C\2)c2ccccc21,-2.2586820125579834,ok,
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC=NNc1nc2ccccc2s1,CS(C)=O,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC=NN1~S(C)(C)=O~c12nc1ccccc1s2,,failed,Featurization failed: RDKit could not parse Smiles_Merged
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)ON2C(=O)CCC2=O)C(C)(C)CCC1,CS(C)=O,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C2(=O)~O=S(C)(C)~O2N2C(=O)CCC2=O)C(C)(C)CCC1,-2.3386499881744385,ok,
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)N[C@@H](CC(C)C)C(=O)O,CS(C)=O,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)N[C@@H](CC(C)C)C1(=O)~O=S(C)(C)~O1,-2.1961026191711426,ok,
CC(=O)OC/C=C(C)\C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C,CS(C)=O,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\CO2~S(C)(C)=O~C2(C)=O)C(C)(C)CCC1,-1.952743649482727,ok,
CN1/C(=C/C=C/c2cc(-c3ccccc3)cc(-c3ccccc3)[o+]2)C(C)(C)c2ccccc21,CS(C)=O,CC1(C)/C2=C\C=C\c3cc(-c4ccccc4)cc(-c4ccccc4)(~O=S(C)(C)~N2(C)c2ccccc21)[o+]3,-7.9091691970825195,ok,
CC1=C(C=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC2=C(C)C(=O)CCC2(C)C)C(C)(C)CCC1=O,CS(C)=O,CC(C=CC=C(C)C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C2(~O=S(C)(C)~O=2)CCC1(C)C,-3.003135919570923,ok,
CN(C)c1ccc(C2=C([O-])c3nc4ccccc4cc3C2=O)cc1,CS(C)=O,CN(C)c1ccc(C2=C3[O-]~S(C)(C)=O~C2(=O)c2cc4ccccc4nc23)cc1,-3.0457522869110107,ok,
O=C1/C(=C\C=C(Cl)Cl)CC/C1=C/C=C(Cl)Cl,CS(C)=O,CS1(C)~O=C2(~O=1)/C(=C\C=C(Cl)Cl)CC/C2=C/C=C(Cl)Cl,-0.39634814858436584,ok,
CC(C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC(C)=CC(=O)O,CS(C)=O,CC(C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC(C)=CC1(=O)~O=S(C)(C)~O1,-1.7683559656143188,ok,
COc1ccc(N/C=C/C=C/C=C2\SC(=S)N(C)C2=O)cc1,CS(C)=O,CN1C(=S)S/C2=C\C=C\C=C\Nc3ccc(cc3)O(C)~S(C)(C)=O~C21=O,-2.9535648822784424,ok,
CN1/C(=C\C=C\C=C\C2=[N+](C)c3cc4oc5ccccc5c4cc3C2(C)C)C(C)(C)c2cc3c(cc21)oc1ccccc13,CS(C)=O,CN1/C2=C\C=C\C=C\C3=[N+](C)c4(~O=S(C)(C)~o5c6ccccc6c6cc(c1cc65)C2(C)C)cc1oc2ccccc2c1cc4C3(C)C,-3.709519147872925,ok,
N#Cc1c2cc3c4c(c2[o+]c2c5c6c(cc12)CCCN6CCC5)CCCN4CCC3.[O-][Cl+3]([O-])([O-])[O-],CS(C)=O,CS1(C)~N23CCCc4cc5c(C#N)c6cc7c8c(c6(~O=1)[o+]c5c(c42)CCC3)CCCN8CCC7.[O-][Cl+3]([O-])([O-])[O-],-9.218318939208984,ok,
CN(C)c1ccc(/C=C/c2cc(-c3ccccc3)[se+]c3ccccc23)cc1,CS(C)=O,CN(c1ccc(/C=C/c2cc(-c3ccccc3)[se+]c3ccccc23)cc1)C1~O=S~1(C)C,-4.1026082038879395,ok,
CCC1=C(/C=C/c2sc3ccccc3[n+]2CC)CCC/C1=C\C=C1\Sc2ccccc2N1CC,CS(C)=O,CCC1=C2/C=C/c3(~O=S(C)(C)~N4(CC)/C(=C\C=C\1CCC2)Sc1ccccc14)sc1ccccc1[n+]3CC,,failed,Featurization failed: RDKit could not parse Smiles_Merged
CCN1/C(=C/C=C/C=C/C2=C/C(=C/c3sc4ccccc4[n+]3CC)CC(C)(C)C2)Sc2ccccc21,CS(C)=O,CC[n+]1c2ccccc2sc12~O=S(C)(C)~N1(CC)/C(=C/C=C/C=C/C3=C/C(=C/2)CC(C)(C)C3)Sc2ccccc21,,failed,Featurization failed: RDKit could not parse Smiles_Merged
CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,CS(C)=O,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C2(=O)~O=S(C)(C)~O2)C(C)(C)CCC1,-2.0997865200042725,ok,
CN(C)c1ccc(/C=C2\CCc3c(-c4cccs4)cc(-c4cccs4)[s+]c32)cc1,CS(C)=O,CN1(C)~S(C)(C)=O~c2(-c3cccs3)cc(-c3cccs3)c3c([s+]2)/C(=C/c2ccc1cc2)CC3,-3.7115814685821533,ok,
CC(C)(C)C1=CC(=CC=Cc2cc(C(C)(C)C)c3ccccc3[o+]2)Oc2ccccc21,CS(C)=O,CC(C)(C)C1=CC2=CC=Cc3cc(C(C)(C)C)c4ccccc4(~O=S(C)(C)~O2c2ccccc21)[o+]3,-8.380006790161133,ok,
CN(C)c1ccc(/C=C/c2cc(C(C)(C)C)c3ccccc3[o+]2)cc1,CS(C)=O,CC(C)(C)c1cc2[o+]c3(~O=S(C)(C)~N(C)(C)c4ccc(cc4)/C=C/2)ccccc13,-8.361042022705078,ok,
CCN(CC)c1ccc(C=CC=CC=Cc2cc[n+](CCC[N+](CC)(CC)CC)cc2)cc1.[Br-].[Br-],CS(C)=O,CCN(CC)c1ccc(C=CC=CC=Cc2cc[n+](CCC[N+](CC)(CC)CC)c(~O=S(C)(C)~[Br-])c2)cc1.[Br-],-2.022559881210327,ok,
COC1CC(=O)C2CCCCC(C)OC(=O)C3=C(C=CC=CC=CC(=O)O)OC1C32,CS(C)=O,COC1CC(=O)C2CCCCC(C)OC3(=O)~O=S(C)(C)~O4C(C=CC=CC=CC(=O)O)=C3C2C14,-2.672375440597534,ok,
CC(=O)OC/C=C(C)\C=C\C=C(C)/C=C/C1=C(C)CCCC1(C)C,CS(C)=O,CC1=C(/C=C/C(C)=C\C=C\C(C)=C/CO2~S(C)(C)=O~C2(C)=O)C(C)(C)CCC1,-1.7669587135314941,ok,
C=Cc1ccc(/C2=C3\C=CC(=N3)/C(c3ccc(C=C)cc3)=c3/cc/c4n3[Co]n3c2ccc3/C(c2ccc(C=C)cc2)=C2/C=CC(=N2)\C=4c2ccc(C=C)cc2)cc1,CS(C)=O,C=Cc1ccc(/C2=C3\C=CC(=N3)/C(c3ccc(C=C)cc3)=c3/cc/c4n3[Co]n3c2ccc3/C(c2ccc(C=C3~O=S~3(C)C)cc2)=C2/C=CC(=N2)/C=4c2ccc(C=C)cc2)cc1,-5.722983360290527,ok,
CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,CS(C)=O,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO2~S(C)(C)=O~C2(C)=O)C(C)(C)CCC1,-2.0849978923797607,ok,
[Na+].[Na+].Nc1ccc2cc(cc(c2c1)S([O-])(=O)=O)S([O-])(=O)=O,CS(C)=O,CS(C)(=O~[Na+])~[O-]S(=O)(=O)c1cc(S(=O)(=O)[O-])c2cc(N)ccc2c1.[Na+],-3.972644329071045,ok,
N#CC(C#N)=Cc1cc2c3c(c1)CCCN3CCC2,CS(C)=O,CS1(C)~N23CCCc4cc(cc(c42)CCC3)C=C(C#N)(C#N)~O=1,-2.597259283065796,ok,
O=C1/C(=C\C=C(Cl)Cl)CCCC/C1=C\C=C(Cl)Cl,CS(C)=O,CS1(C)~O=C2(~O=1)/C(=C\C=C(Cl)Cl)CCCC/C2=C\C=C(Cl)Cl,-0.6058076024055481,ok,
CCN1CCS/C1=C/C=C/C1=[N+](CC)CCS1,CS(C)=O,CC[N+]1=C2(~O=S(C)(C)~N3(CC)CCS/C3=C/C=C/2)SCC1,-2.5675501823425293,ok,
CC(=O)N(/C=C/C=C/C=C1\Sc2ccccc2C1=O)c1ccccc1,CS(C)=O,CC1(=O)~O=S(C)(C)~N1(/C=C/C=C/C=C1\Sc2ccccc2C1=O)c1ccccc1,-2.444953203201294,ok,
CCN1/C(=C\C=C\C=C\c2sc3ccccc3[n+]2CC)Sc2ccccc21.[I-],CS(C)=O,CCN1/C(=C\C=C\C=C\c2(~O=S(C)(C)~[I-])sc3ccccc3[n+]2CC)Sc2ccccc21,-3.4192068576812744,ok,
N#CC(C#N)=c1ccc(=C(C#N)c2ccc(N3CCCC3)cc2)cc1,CS(C)=O,CS1(C)~N2(CCCC2)c2ccc(cc2)C(C#N)=c2ccc(cc2)=C(C#N)(C#N)~O=1,-3.1718952655792236,ok,
CCN1/C(=C\C=C\C=C\c2sc3ccccc3[n+]2CC)Sc2ccccc21,CS(C)=O,CC[n+]1c2ccccc2sc12~O=S(C)(C)~N1(CC)/C(=C\C=C\C=C\2)Sc2ccccc21,,failed,Featurization failed: RDKit could not parse Smiles_Merged
CN1/C(=C/C=C/C=C/C=C/c2sc3ccccc3[n+]2C)Sc2ccccc21,CS(C)=O,C[n+]1c2ccccc2sc12~O=S(C)(C)~N1(C)/C(=C/C=C/C=C/C=C/2)Sc2ccccc21,,failed,Featurization failed: RDKit could not parse Smiles_Merged
CC(C=CC1=C(C)CCCC1(C)C)=CC=Cc1ccc(C(=O)O)cc1,CS(C)=O,CC(C=CC1=C(C)CCCC1(C)C)=CC=Cc1ccc(C2(=O)~O=S(C)(C)~O2)cc1,-1.8420095443725586,ok,
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,CS(C)=O,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C2~O=S(C)(C)~O2)C(C)(C)CCC1,-2.4180409908294678,ok,
C\C(=C/CO)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C |c:12|,CS(C)=O,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC1~O=S(C)(C)~O1,-1.5249048471450806,ok,
CCCCN1C(=O)/C(=C/C=C/C=C/N(C(C)=O)c2ccc(OC)cc2)SC1=S,CS(C)=O,CCCCN1C(=S)S/C2=C\C=C\C=C\N(C(C)=O)c3ccc(cc3)O(C)~S(C)(C)=O~C21=O,-3.00404691696167,ok,
CCN1/C(=C/C=C(Cl)/C=C/c2sc3ccccc3[n+]2CC)Sc2ccccc21,CS(C)=O,CC[n+]1c2ccccc2sc12~O=S(C)(C)~N1(CC)/C(=C/C=C(Cl)/C=C/2)Sc2ccccc21,,failed,Featurization failed: RDKit could not parse Smiles_Merged
CCN1/C(=C/C=C/C=C/C2=[N+](CCCCCC(=O)NCCCN=[N+]=[N-])c3ccc4c(S(=O)(=O)[O-])cc(S(=O)(=O)O)cc4c3C2(C)C)C(C)(C)c2c1ccc1c(S(=O)(=O)O)cc(S(=O)(=O)O)cc21,CS(C)=O,CCN1/C2=C/C=C/C=C/C3=[N+](CCCCCC(=O)NCCCN=[N+]=[N-])c4ccc5c(cc(S(=O)(=O)O)cc5c4C3(C)C)S(=O)(=O)[O-]~S(C)(C)=O~S(=O)(=O)(O)c3cc(S(=O)(=O)O)cc4c(c1ccc34)C2(C)C,-4.194994926452637,ok,
CC(C)(C)C1=CC(=CC=CC=Cc2cc(C(C)(C)C)[o+]c3ccccc23)c2ccccc2O1,CS(C)=O,CC(C)(C)C1=CC2=CC=CC=Cc3cc(C(C)(C)C)[o+]c4(~O=S(C)(C)~O1c1ccccc12)ccccc34,-7.004708290100098,ok,
CN1c2ccccc2Sc2cc(C=C(C#N)C#N)ccc21,CS(C)=O,CN12~S(C)(C)=O~C(C#N)(C#N)=Cc3ccc1c(c3)Sc1ccccc12,-2.5779261589050293,ok,
C=Cc1ccc(/C2=C3\C=CC(=N3)/C(c3ccc(C=C)cc3)=c3/cc/c4n3[Co]n3c2ccc3/C(c2ccc(C=C)cc2)=C2/C=CC(=N2)/C=4c2ccc(C=C)cc2)cc1,CS(C)=O,C=Cc1ccc(/C2=C3\C=CC(=N3)/C(c3ccc(C=C)cc3)=c3\cc/c4n3[Co]n3c(ccc32)/C(c2ccc(C=C3~O=S~3(C)C)cc2)=C2/C=CC(=N2)/C=4c2ccc(C=C)cc2)cc1,-5.731894493103027,ok,
CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,CS(C)=O,CCCCCCCCCCCCCCCC1(=O)~O=S(C)(C)~O1CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,-2.1764864921569824,ok,
CN1C=CC(=CC=CC=Nc2ccc(C(=O)O)cc2)c2ccccc21,CS(C)=O,CN1C=CC(=CC=CC=Nc2ccc(C3(=O)~O=S(C)(C)~O3)cc2)c2ccccc21,-2.7680981159210205,ok,
CCOC=C1CCCC2=C1OC1=C(C=C(C#N)C#N)CCC1=C2,CS(C)=O,CCO1~S(C)(C)=O~C23=C(C=C4CCC(C=C(C#N)C#N)=C4O2)CCCC3=C1,-1.956123948097229,ok,
C=CCN1C(=O)/C(=C/C=C/C=C/N(C(C)=O)c2ccc(OC)cc2)SC1=S,CS(C)=O,C=CCN1C(=S)S/C2=C\C=C\C=C\N(C(C)=O)c3ccc(cc3)O(C)~S(C)(C)=O~C21=O,-3.0020430088043213,ok,
N#CC(C#N)=C/C=C/C=C/C=C/c1ccccc1,CS(C)=O,CS1(C)~N#CC(C#N)(=C/C=C/C=C/C=C/c2ccccc2)~O=1,-3.259732484817505,ok,
CCCC(=O)OCc1ccc(OC(=O)C=C(C)C=CC=C(C)C=CC2=C(C)CCCC2(C)C)cc1,CS(C)=O,CCCC(=O)O1~S(C)(C)=O~C(=O)(C=C(C)C=CC=C(C)C=CC2=C(C)CCCC2(C)C)Oc2ccc(cc2)C1,-1.9614194631576538,ok,
[C][N+]([C])=c1ccc2cc3c4c(c2o1)[C][C][C]N4[C][C][C]3,CS(C)=O,[C][N+]1=c2ccc3cc4c5c(c3o2~S(C)(C)=O~[C]1)[C][C][C]N5[C][C][C]4,-2.2980480194091797,ok,
[C][C][C]N([C][C][C])c1ccc(C([N][C]([C])[C])=c2ccc(=C(C#N)C#N)cc2)cc1,CS(C)=O,[C][C][C]N1([C][C][C])~S(C)(C)=O~C(C#N)(C#N)=c2ccc(cc2)=C([N][C]([C])[C])c2ccc1cc2,-2.846827745437622,ok,
[C][C][C]N([C][C][C])c1ccc(C([N][C][C][O])=c2ccc(=C(C#N)C#N)cc2)cc1,CS(C)=O,[C][C][C]N1([C][C][C])~S(C)(C)=O~[C]([O])[C][N]C(=c2ccc(=C(C#N)C#N)cc2)c2ccc1cc2,-3.010443687438965,ok,
CC(=O)N(/C=C/C=C/C=C1\SC(=S)N(CCc2ccccc2)C1=O)c1ccc(C)cc1,CS(C)=O,CC(=O)N(/C=C/C=C/C=C1\SC(=S)N2(CCc3ccccc3)~S(C)(C)=O~C12=O)c1ccc(C)cc1,-2.926147937774658,ok,
CCN1/C(=C/C=C/C=C/c2sc3ccccc3[n+]2CC(=O)O)Sc2ccccc21,CS(C)=O,CCN1/C(=C/C=C/C=C/c2sc3ccccc3[n+]2CC2(=O)~O=S(C)(C)~O2)Sc2ccccc21,-3.5056686401367188,ok,
C[N+]1=C(/C=C/C=C/C=C2/N(CCOCCOCCO)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CS(C)=O,C[N+]1=C2/C=C/C=C/C=C3/N(CCOCCOCCO~S(C)(C)=O~c14ccccc4C2(C)C)c1ccccc1C3(C)C,-3.021719217300415,ok,
CCN(CC)CC.CCN1/C(=C/C=C/C=C/C2=[N+](CCCCCC(=O)O)c3ccc(S(=O)(=O)O)cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,CS(C)=O,CCN(CC)CC.CCN1/C2=C/C=C/C=C/C3=[N+](CCCCCC(=O)(O)~O=S(C)(C)~[O-]S(=O)(=O)c4ccc1c(c4)C2(C)C)c1ccc(S(=O)(=O)O)cc1C3(C)C,-2.7989675998687744,ok,
COC(=O)C=C(C)C=CC=C(C)C=CC1=C(C)C(=O)CCC1(C)C,CS(C)=O,CC(C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC(C)=CC1(=O)~O=S(C)(C)~O1C,-1.7913047075271606,ok,
Cc1ccc(C(=O)c2c(C=Cc3ccc(N(C)C)cc3)oc3cc(C#N)c(C#N)cc23)cc1,CS(C)=O,Cc1ccc(C2(=O)~O=S(C)(C)~o3c(C=Cc4ccc(N(C)C)cc4)c2c2cc(C#N)c(C#N)cc23)cc1,-2.8448429107666016,ok,
CN(C)c1ccc2c(c1)CC/C2=C1/CCc2c(-c3ccccc3)cc(-c3ccccc3)[o+]c21,CS(C)=O,CN1(C)~S(C)(C)=O~c2(-c3ccccc3)cc(-c3ccccc3)c3c([o+]2)/C(=C2\CCc4cc1ccc42)CC3,-7.128539085388184,ok,
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,CS(C)=O,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C2(=O)~O=S(C)(C)~O2)C(C)(C)CCC1,-2.120073080062866,ok,
COc1ccc(N/C=C/C=C/C=C2\SC(=S)N(CCc3ccccc3)C2=O)cc1,CS(C)=O,CO1~S(C)(C)=O~C2(=O)/C(=C/C=C/C=C/Nc3ccc1cc3)SC(=S)N2CCc1ccccc1,-2.7119390964508057,ok,
N#CC(C#N)=c1ccc(=C(C#N)c2ccc(N3CCCCC3)cc2)cc1,CS(C)=O,CS1(C)~N2(CCCCC2)c2ccc(cc2)C(C#N)=c2ccc(cc2)=C(C#N)(C#N)~O=1,-3.3209431171417236,ok,
CCN1C=CC(=CC=Cc2cc[n+](CC)c3ccccc23)c2ccccc21,CS(C)=O,CC[n+]1ccc2c3ccccc31~O=S(C)(C)~N1(CC)C=CC(=CC=C2)c2ccccc21,-2.2940948009490967,ok,
CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C,CS(C)=O,CC1=CC2(O)~O=S(C)(C)~O[C@@H]3CC(C)=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@@H]1C(C)(C)C2)C(C)(C)C3,-4.3255438804626465,ok,
CCN1C(=O)/C(=C\C=C\c2ccc(N(C)C)cc2)SC1=S,CS(C)=O,CCN1C(=S)S/C2=C/C=C/c3ccc(cc3)N(C)(C)~S(C)(C)=O~C21=O,-2.552248954772949,ok,
